DOLocationID,dohour,mean_hour,sd_hour
145,19,47.635616438356166,11.774032820723123
145,20,56.31506849315068,18.28113534984525
145,21,65.58356164383562,20.606244477237173
145,22,72.64109589041095,24.14368524598644
145,23,67.06557377049181,20.591155584377052
146,0,24.81917808219178,9.061157555504273
146,1,18.112328767123287,9.376495414878718
146,2,12.552197802197803,8.113521048625959
146,3,10.860273972602739,7.449808975462839
146,4,10.667582417582418,7.05015043360348
146,5,7.443835616438356,3.310862338342273
146,6,10.931506849315069,3.8083510287698115
146,7,12.208219178082192,4.5210664836552885
146,8,14.424657534246576,5.578406681564412
146,9,14.331506849315069,4.9881418921632585
146,10,12.843835616438357,4.367115699559991
146,11,11.854794520547944,3.942339946924005
146,12,11.002739726027396,3.7720040364906984
146,13,11.860273972602739,3.6741874980581275
146,14,13.326027397260274,4.24464845349445
146,15,13.871232876712329,4.33645039718752
146,16,13.556164383561644,4.232948544395172
146,17,14.115068493150686,4.55104357169316
146,18,15.32876712328767,5.076488561318922
146,19,16.90684931506849,4.900894983502459
146,20,18.2,4.918120788259686
146,21,23.117808219178084,6.571653714670049
146,22,25.583561643835615,8.073614154862844
146,23,25.784153005464482,7.603882945967622
147,0,3.06508875739645,1.7538157191302859
147,1,2.7770700636942673,1.6541118332013516
147,2,2.3300653594771243,1.518911817871015
147,3,2.1608695652173915,1.4096483287898693
147,4,1.9375,1.2706031509286282
147,5,1.4939024390243902,0.9234301965209798
147,6,1.3453237410071943,0.6671617388134814
147,7,1.511737089201878,0.7499077216092813
147,8,1.5518867924528301,0.893444384749213
147,9,1.5353535353535352,0.8645662192537638
147,10,1.4793814432989691,0.6994354710046242
147,11,1.4097560975609755,0.6005736138977357
147,12,1.4489795918367347,0.732014417394684
147,13,1.43,0.6536330628911932
147,14,1.536231884057971,0.8109632917289598
147,15,1.6055045871559632,0.8748229432328066
147,16,1.5545023696682465,0.7688061950001107
147,17,1.8649789029535866,1.0244455401861368
147,18,1.9210526315789473,1.0449196146082471
147,19,1.828,1.0092026356680592
147,20,1.7894736842105263,0.9909220526354258
147,21,1.9194139194139195,1.0150106965299646
147,22,2.3535031847133756,1.320471823043977
147,23,2.8388059701492536,1.5353085105993332
148,0,214.0904109589041,150.61655353581315
148,1,165.05753424657533,143.67243527809543
148,2,113.82142857142857,106.42949777600023
148,3,70.15068493150685,67.51541770052846
148,4,40.30958904109589,35.74489959921724
148,5,14.498630136986302,9.39418356918295
148,6,17.4,5.408479301212899
148,7,27.2,7.382113816218522
148,8,37.53150684931507,9.173074500956067
148,9,54.66849315068493,17.369204122355367
148,10,72.3972602739726,24.245957930957555
148,11,94.68767123287671,38.82145643136093
148,12,109.27123287671233,44.84295392068835
148,13,113.87397260273973,47.890735377515874
148,14,112.46575342465754,41.48363976203228
148,15,115.15616438356165,40.01668946573516
148,16,112.24657534246575,37.665598034909934
148,17,136.25753424657535,38.69846064820564
148,18,200.38082191780822,45.42322546242732
148,19,234.8849315068493,59.98111349094335
148,20,229.01643835616437,66.36479068997205
148,21,224.44931506849315,66.03616875107753
148,22,229.72328767123287,76.27504186258793
148,23,236.15027322404373,115.17387373751897
149,0,2.7469512195121952,1.6534617112714485
149,1,2.2610169491525425,1.3078799572991961
149,2,1.8372093023255813,1.0260675443266583
149,3,1.7371134020618557,1.0321083193775071
149,4,1.722972972972973,0.9885118750706674
149,5,1.4276315789473684,0.7150415510013508
149,6,1.5073891625615763,0.7666918658168295
149,7,1.4111111111111112,0.699472178408458
149,8,1.5045871559633028,0.7389599517843866
149,9,1.5,0.8042963728422698
149,10,1.5233644859813085,0.8595860385127673
149,11,1.5980861244019138,0.8211133226910723
149,12,1.7016806722689075,0.9453848093151985
149,13,2.004032258064516,1.2255643461550845
149,14,2.0037735849056606,1.2385784655033734
149,15,1.9787234042553192,1.0997772994001624
149,16,1.9577464788732395,1.117627721330225
149,17,1.8555555555555556,1.0335751405928593
149,18,2.1285714285714286,1.2463156146687433
149,19,2.1180327868852458,1.1862019493791764
149,20,2.2402826855123674,1.3574861745637667
149,21,2.401315789473684,1.360740763224342
149,22,2.7857142857142856,1.6615631698296103
149,23,3.027027027027027,1.7992273749745202
150,0,1.64,0.8960229588895268
150,1,1.4055555555555554,0.640331811874572
150,2,1.390625,0.7124801420081163
150,3,1.3333333333333333,0.6646556012500702
150,4,1.2352941176470589,0.5034892258631003
150,5,1.16,0.40403371547835365
150,6,1.2564102564102564,0.4762252103032577
150,7,1.264,0.5258480094402357
150,8,1.264,0.5556745392299227
150,9,1.2686567164179106,0.5368269222274855
150,10,1.3694267515923566,0.6333329035473069
150,11,1.312883435582822,0.603707397777544
150,12,1.3712574850299402,0.6446351164046764
150,13,1.470899470899471,0.7405071116426468
150,14,1.36318407960199,0.6020280815254997
150,15,1.471502590673575,0.7220242964254528
150,16,1.6170212765957446,0.8308473557791474
150,17,1.4791666666666667,0.6706903010557049
150,18,1.5793991416309012,0.778983411026469
150,19,1.6228813559322033,0.8835047247353253
150,20,1.6965811965811965,0.8824888355559889
150,21,1.5550660792951543,0.8202678011026096
150,22,1.617283950617284,0.7909806848667433
150,23,1.7590361445783131,0.9909716815773808
151,0,81.34794520547945,30.711382923858856
151,1,49.54246575342466,27.85542501371259
151,2,32.35989010989011,20.891946488708612
151,3,22.575342465753426,16.73904251090383
151,4,19.126027397260273,12.554518771846812
151,5,11.271232876712329,5.352966709845892
151,6,18.043835616438358,5.22706887116411
151,7,37.80821917808219,10.52294397219423
151,8,62.12328767123287,16.779717942101072
151,9,67.27671232876712,19.390510597955785
151,10,80.1945205479452,26.14589188000311
151,11,90.94794520547946,24.869439903139963
151,12,107.04657534246576,25.86897502287259
151,13,114.54794520547945,25.85889494331296
151,14,125.22739726027397,24.16871365744333
151,15,151.92054794520547,28.39752619867488
151,16,152.17260273972602,27.34989633884556
151,17,166.5095890410959,30.774758479085317
151,18,186.04383561643834,40.215808582855885
151,19,176.1205479452055,40.82705066047508
151,20,164.25753424657535,40.117471454235236
151,21,165.0082191780822,41.52845493901931
151,22,158.76712328767124,41.37828720979251
151,23,121.21095890410959,35.16908748798179
152,0,29.183561643835617,11.180671775245774
152,1,21.545205479452054,10.256933343828944
152,2,16.528767123287672,9.642361314408289
152,3,12.964383561643835,9.332758238376943
152,4,11.760989010989011,8.873491963439378
152,5,7.129476584022038,4.236422771876584
152,6,10.189041095890412,3.6831798270538423
152,7,22.016438356164382,11.952964293919383
152,8,20.824657534246576,9.910419935740597
152,9,17.70958904109589,6.524934515766759
152,10,15.602739726027398,5.366101696607614
152,11,16.156164383561645,4.669899706589759
152,12,18.208219178082192,6.0904752116298235
152,13,18.683060109289617,6.0534683758320655
152,14,18.7013698630137,5.775671150541657
152,15,20.126027397260273,6.00004641459292
152,16,19.742465753424657,6.133987414045179
152,17,23.046575342465754,7.14992665358101
152,18,26.197260273972603,7.963825710411273
152,19,25.495890410958904,7.696017922022345
152,20,23.254794520547946,6.6953535039478735
152,21,24.438356164383563,7.251726398032355
152,22,27.643835616438356,9.265571780115035
152,23,30.304109589041097,9.918520227556165
153,0,1.6441441441441442,1.0132323336401576
153,1,1.4903225806451612,0.7760015893634472
153,2,1.335820895522388,0.6246085071701051
153,3,1.3793103448275863,0.5846615135762498
153,4,1.3908045977011494,0.7679074835124535
153,5,1.0735294117647058,0.2629440931775464
153,6,1.1428571428571428,0.3527378107513291
153,7,1.158878504672897,0.4787864515958081
153,8,1.2935779816513762,0.49633382384831337
153,9,1.1785714285714286,0.40745940414127885
153,10,1.1428571428571428,0.38473452411338194
153,11,1.1810344827586208,0.4293399976512884
153,12,1.1862745098039216,0.43895447692119877
153,13,1.2612612612612613,0.5171901656892438
153,14,1.18348623853211,0.4937599059424286
153,15,1.1785714285714286,0.4201379893714117
153,16,1.2285714285714286,0.46527789167713157
153,17,1.2520325203252032,0.6085927860742589
153,18,1.2244897959183674,0.49374052260502876
153,19,1.3571428571428572,0.5747241196724114
153,20,1.3209876543209877,0.553412013774091
153,21,1.439306358381503,0.7337888168212254
153,22,1.5742574257425743,0.9959773284944451
153,23,1.643835616438356,0.8679279820517383
154,0,1.0909090909090908,0.3620472677724276
154,1,1.03125,0.1767766952966369
154,2,1.0588235294117647,0.24253562503633297
154,3,1.0,0.0
154,4,1.0,0.0
154,5,1.1,0.31622776601683794
154,6,1.0,0.0
154,7,1.064516129032258,0.24973103811470743
154,8,1.1666666666666667,0.4371005726021252
154,9,1.206896551724138,0.5592923044110288
154,10,1.0526315789473684,0.22629428592141435
154,11,1.1627906976744187,0.37354368381881414
154,12,1.1142857142857143,0.32280285109067564
154,13,1.04,0.19794866372215744
154,14,1.1041666666666667,0.3087092781885836
154,15,1.0833333333333333,0.2793101938654641
154,16,1.0350877192982457,0.18563715383027588
154,17,1.135135135135135,0.41913682214245473
154,18,1.1475409836065573,0.4014999200402782
154,19,1.1568627450980393,0.4182128175753509
154,20,1.1388888888888888,0.4244510927759877
154,21,1.069767441860465,0.2577696311132336
154,22,1.0769230769230769,0.2699527623995085
154,23,1.0,0.0
155,0,2.426791277258567,1.4604468440938463
155,1,2.003921568627451,1.155261974638122
155,2,1.649214659685864,0.9500619985280538
155,3,1.6483516483516483,1.033939271474256
155,4,1.6111111111111112,0.9372590873012159
155,5,1.463276836158192,0.8725983255192643
155,6,1.5964912280701755,0.8574041166835937
155,7,1.5825242718446602,0.7525471782589878
155,8,1.5924170616113744,0.8478203631008561
155,9,1.776061776061776,0.9624975244337097
155,10,1.9528985507246377,1.052076183137497
155,11,1.9351145038167938,1.0392617232282624
155,12,1.794007490636704,1.0542973499916035
155,13,2.1575342465753424,1.1822766561201516
155,14,2.328767123287671,1.3475679456942002
155,15,2.542207792207792,1.5212408130880792
155,16,2.445141065830721,1.4436915129072312
155,17,2.32475884244373,1.3003713575213351
155,18,2.707165109034268,1.5756680331779338
155,19,2.706948640483384,1.6446184213669928
155,20,2.4119601328903655,1.4340117892606912
155,21,2.4842767295597485,1.4466554309155564
155,22,2.7333333333333334,1.5204116117348876
155,23,2.595744680851064,1.4262714081602212
156,0,1.0980392156862746,0.2988361556971546
156,1,1.2112676056338028,0.6074652948992577
156,2,1.1818181818181819,0.39167472590032026
156,3,1.1136363636363635,0.4925448434741561
156,4,1.15,0.42667467941194026
156,5,1.0,0.0
156,6,1.0,0.0
156,7,1.0,0.0
156,8,1.1666666666666667,0.38924947208076144
156,9,1.0555555555555556,0.2357022603955158
156,10,1.0,0.0
156,11,1.0434782608695652,0.20851441405707477
156,12,1.0588235294117647,0.23883257361061289
156,13,1.1111111111111112,0.31872762915583824
156,14,1.0303030303030303,0.17407765595569785
156,15,1.0512820512820513,0.22345586503095896
156,16,1.0727272727272728,0.26208179770229884
156,17,1.1063829787234043,0.31166052833390545
156,18,1.16,0.37032803990902063
156,19,1.0930232558139534,0.293902598732179
156,20,1.127659574468085,0.33731814917823855
156,21,1.125,0.33303977684016434
156,22,1.1333333333333333,0.37966319830099965
156,23,1.1724137931034482,0.4872060008347584
157,0,6.595041322314049,3.2062917576702716
157,1,5.570224719101123,3.583705054994072
157,2,4.540697674418604,3.2752407307239
157,3,4.059880239520958,2.980820772556921
157,4,4.689655172413793,3.830140876191335
157,5,2.9139072847682117,2.269076816537675
157,6,2.3033333333333332,1.2767494610048373
157,7,2.1575342465753424,1.3505165419551952
157,8,2.0785714285714287,1.2214795490660018
157,9,2.1476510067114094,1.4160020493345076
157,10,2.41875,1.6226139946236715
157,11,2.204697986577181,1.271963172627724
157,12,2.1693811074918568,1.2196541114873718
157,13,2.356913183279743,1.3092507542865248
157,14,3.1008902077151337,1.774966241243094
157,15,3.1565217391304348,1.7299917882643499
157,16,3.084057971014493,1.6107941841235758
157,17,3.038235294117647,1.7230888615243702
157,18,3.46242774566474,1.7611027183612127
157,19,4.373961218836565,2.0605522691859584
157,20,5.487671232876712,2.711997419155362
157,21,5.764383561643836,2.6621775903958707
157,22,6.195054945054945,2.6727639138392836
157,23,6.580821917808219,2.9374737564526345
158,0,120.18904109589042,76.50418282331104
158,1,82.82191780821918,66.98559433161927
158,2,51.56164383561644,47.287752027304876
158,3,28.567123287671233,26.507701839497162
158,4,15.324175824175825,13.36123945240627
158,5,8.854794520547944,3.7924535063428384
158,6,20.063013698630137,8.650660694600642
158,7,38.99452054794521,15.726717401377531
158,8,87.22191780821917,41.092131297289335
158,9,96.53972602739726,27.361272159942537
158,10,120.03835616438356,26.33383853970848
158,11,128.05205479452056,31.986003590809425
158,12,141.6120218579235,34.75301926782273
158,13,139.6904109589041,36.947617227457194
158,14,143.7013698630137,33.088810287621214
158,15,149.14246575342466,32.371155920998554
158,16,141.52328767123288,29.56381866026287
158,17,163.2054794520548,29.543671764384523
158,18,213.1917808219178,44.92859338648486
158,19,225.96986301369864,57.385688295384526
158,20,201.9808219178082,55.3059637940677
158,21,177.0109589041096,45.42654849472843
158,22,168.21369863013697,48.515017826330315
158,23,151.13661202185793,67.88546295448647
159,0,7.101648351648351,3.1741201296998622
159,1,6.161643835616438,3.0334504225724594
159,2,4.908587257617729,2.647841563058372
159,3,4.0806916426512965,2.6203630302729595
159,4,3.4242424242424243,2.4977838570162563
159,5,2.545741324921136,1.5996308422913175
159,6,2.731707317073171,1.5625493204716907
159,7,4.787114845938375,2.525054637461658
159,8,4.318435754189944,2.4822610570293917
159,9,3.7724719101123596,2.0532147412914754
159,10,2.9174041297935105,1.6351241883550747
159,11,2.750750750750751,1.4166738495932736
159,12,2.9290123456790123,1.6311283905543728
159,13,2.9444444444444446,1.6173041945188733
159,14,3.0776119402985076,1.7303058550304942
159,15,2.918840579710145,1.5549317043925899
159,16,2.858858858858859,1.529200088524084
159,17,3.011904761904762,1.6517312319334587
159,18,3.3181818181818183,1.8415616718832386
159,19,3.680911680911681,2.001615139446934
159,20,3.7327586206896552,2.1674475032443765
159,21,3.6885714285714286,1.9587832356400015
159,22,4.891364902506964,2.405047782425115
159,23,7.035616438356165,2.94665809323212
160,0,5.745856353591161,3.176532188385865
160,1,4.535612535612535,2.9996689547371456
160,2,3.6055900621118013,2.5801240871221016
160,3,3.2465277777777777,2.5206440522711846
160,4,2.8229166666666665,2.1151261690030205
160,5,1.8699186991869918,1.1673052839836975
160,6,1.7990867579908676,0.9980711152789261
160,7,1.9580152671755726,1.1422538852914172
160,8,2.1386861313868613,1.3242316550427322
160,9,2.193650793650794,1.2171640076898473
160,10,2.234726688102894,1.2258834230852154
160,11,2.0927152317880795,1.0587461610734747
160,12,2.280936454849498,1.3540906676500357
160,13,2.670926517571885,1.4883149903863322
160,14,2.9223880597014924,1.5744803244475847
160,15,3.0935672514619883,1.7555992100627833
160,16,3.093841642228739,1.6986128141798877
160,17,3.1296829971181555,1.635201871126114
160,18,3.9271708683473388,1.8663989561234287
160,19,5.155555555555556,2.5722370789294966
160,20,6.5497237569060776,3.1865389365881733
160,21,6.747222222222222,3.180720658264646
160,22,6.958448753462604,3.410106193891401
160,23,7.0220994475138125,3.3019020810683766
161,0,127.44931506849315,45.69591056824942
161,1,74.91232876712328,37.065326741916394
161,2,42.6978021978022,22.227645051213813
161,3,32.81095890410959,16.035842080191298
161,4,51.37808219178082,12.06892120072337
161,5,154.55342465753424,79.28156473037501
161,6,529.2082191780822,305.66219851756154
161,7,901.8715846994536,547.0908641179428
161,8,883.8579234972677,487.93768020000664
161,9,795.8520547945205,356.84682130609025
161,10,714.6493150684931,238.17597331519292
161,11,665.7431693989071,189.425518365424
161,12,683.7287671232876,189.040522343125
161,13,649.2868852459017,161.86763472046462
161,14,642.572602739726,152.44128148986763
161,15,603.6246575342466,126.73364361251014
161,16,526.0356164383562,95.89174495211971
161,17,500.120218579235,97.85248487171168
161,18,510.44657534246574,117.19391050708579
161,19,440.2630136986301,102.44391055389274
161,20,337.6958904109589,67.86329268502885
161,21,311.76164383561644,61.25326326838958
161,22,288.91506849315067,63.554691493061796
161,23,214.70765027322403,60.7933783024316
162,0,169.13972602739727,71.15807881922763
162,1,105.4986301369863,65.1889740161874
162,2,57.14010989010989,41.92955703505506
162,3,40.33150684931507,31.705326262041655
162,4,36.07945205479452,15.833499738991557
162,5,84.55342465753425,34.52949878461057
162,6,291.6904109589041,154.13152668317989
162,7,613.8630136986301,353.48267731421055
162,8,716.1917808219179,382.26605492176014
162,9,665.1643835616438,298.93007992510275
162,10,542.0191780821917,176.80618047841696
162,11,494.0383561643836,119.73904160800042
162,12,500.0164383561644,115.80364089924637
162,13,476.73424657534247,108.54969518128566
162,14,476.37704918032784,106.0280134502213
162,15,454.9808219178082,83.77866682996402
162,16,414.3945205479452,65.03598304609719
162,17,415.8301369863014,75.49440464844362
162,18,428.5835616438356,89.00093686026636
162,19,388.7287671232877,78.7392090626107
162,20,349.28767123287673,73.30874785739486
162,21,344.04383561643834,69.04719079496425
162,22,324.96438356164384,66.57389798426637
162,23,261.3360655737705,75.67938254429737
163,0,151.44109589041096,58.11233871462789
163,1,87.42739726027398,47.69469428262047
163,2,56.73626373626374,36.93955606840455
163,3,36.69041095890411,27.502248481423205
163,4,29.75890410958904,15.220971612144314
163,5,54.23835616438356,20.895360900939018
163,6,174.83835616438355,85.86971768250315
163,7,311.66027397260274,159.1296198622593
163,8,417.8958904109589,199.8020726926917
163,9,428.2246575342466,169.2704414756713
163,10,399.4356164383562,110.6833635635572
163,11,406.74246575342465,85.79143172624889
163,12,429.30601092896177,90.01561092580044
163,13,418.76775956284155,79.18127735603804
163,14,411.241095890411,73.36557535484452
163,15,402.4,71.7520838614568
163,16,358.9616438356164,53.649592212272466
163,17,355.3835616438356,58.2080934803787
163,18,379.3123287671233,67.5026738282088
163,19,351.1287671232877,75.28037242453664
163,20,286.73972602739724,45.26048764300902
163,21,283.44657534246574,41.78490868733274
163,22,281.958904109589,49.078664809212796
163,23,228.9262295081967,61.67419940114211
164,0,186.16986301369863,83.27439530517604
164,1,121.28767123287672,79.42127200243661
164,2,87.27472527472527,71.14553677853297
164,3,63.21917808219178,59.47680464291427
164,4,47.88493150684931,34.76645657938057
164,5,40.41095890410959,11.29771397721432
164,6,107.84109589041095,51.64339855373909
164,7,186.64383561643837,94.36394500610794
164,8,261.7917808219178,118.64734632263115
164,9,313.76775956284155,122.08684602120346
164,10,305.7041095890411,81.12119619480389
164,11,318.8109589041096,66.88011983409591
164,12,340.1972602739726,68.51705886208663
164,13,337.7041095890411,60.718908378801025
164,14,350.8054794520548,63.03607873781785
164,15,353.36712328767123,57.55491418568509
164,16,324.0821917808219,46.99735596510055
164,17,330.95616438356166,45.72935487556701
164,18,368.1397260273973,56.82061308498262
164,19,352.9616438356164,58.64780011926145
164,20,330.1178082191781,60.10640597422993
164,21,318.6191780821918,55.3226814402572
164,22,308.027397260274,63.24763223703914
164,23,259.57923497267757,80.09701655357077
165,0,3.943502824858757,2.2674379699528853
165,1,2.8919753086419755,1.6461035104726274
165,2,2.5503355704697985,1.5261414191093345
165,3,1.9575289575289576,1.2080685117976424
165,4,2.169230769230769,1.3985014679314274
165,5,1.7624521072796935,0.9752160128586522
165,6,2.1550387596899223,1.3111293281836687
165,7,2.102661596958175,1.2172866474223982
165,8,2.169550173010381,1.302630940211977
165,9,2.1945392491467577,1.2218210959081872
165,10,2.097122302158273,1.2891909670832795
165,11,2.1875,1.2558901813460746
165,12,2.21,1.3633644200308368
165,13,2.7434210526315788,1.5648646775658517
165,14,2.746875,1.632830182348646
165,15,3.021212121212121,1.8358565703684722
165,16,2.925233644859813,1.597073111464997
165,17,3.0117302052785924,1.7706372059888547
165,18,3.4883040935672516,2.2046692760895765
165,19,4.103151862464183,2.4788105073742974
165,20,3.749271137026239,2.257176545694532
165,21,3.9763313609467454,2.5021122536042855
165,22,4.523255813953488,2.7689521617951662
165,23,4.796561604584527,2.5089242290556024
166,0,56.556164383561644,24.10554280738846
166,1,38.04109589041096,23.10810615832237
166,2,27.071428571428573,20.513527274931207
166,3,19.616438356164384,17.33971346660662
166,4,16.2,12.038217530792561
166,5,14.531506849315068,4.847931379179491
166,6,35.38630136986301,12.14230316363901
166,7,81.6109589041096,40.331141546869
166,8,150.82465753424657,69.6094437922109
166,9,131.0027397260274,48.62852567122302
166,10,114.1972602739726,32.646196842778735
166,11,106.27595628415301,29.69872136057172
166,12,111.32054794520548,29.194756034581122
166,13,111.32054794520548,26.873303467556237
166,14,117.9972602739726,27.768716945961486
166,15,122.8,31.99847180416899
166,16,113.55616438356165,27.880341780098448
166,17,125.87945205479453,34.83085880327469
166,18,130.12328767123287,38.82375830521489
166,19,115.15342465753425,30.63994233898302
166,20,99.00821917808219,24.563271929120457
166,21,98.93972602739726,25.32680213761974
166,22,100.16939890710383,30.754596371824842
166,23,80.3879781420765,27.6884282789476
167,0,3.5555555555555554,1.974600622669712
167,1,3.310144927536232,1.9691032759845506
167,2,2.8141025641025643,1.8332565060840538
167,3,2.329824561403509,1.5186591695763327
167,4,2.200772200772201,1.5167793367637594
167,5,1.8883720930232557,1.1134708936444018
167,6,1.5943396226415094,0.9005348793600016
167,7,2.1016949152542375,1.2218937467617295
167,8,2.058252427184466,1.3080066328799909
167,9,2.0425531914893615,1.042665216351037
167,10,1.8022813688212929,0.9404372687251817
167,11,1.856,1.0234519115527823
167,12,1.8740458015267176,0.9881355783827596
167,13,1.9266409266409266,1.0847894405166851
167,14,1.8659420289855073,0.9946033564326738
167,15,1.9584905660377359,1.256111418146108
167,16,1.935251798561151,1.0490403597768752
167,17,2.32,1.236674794962274
167,18,2.3795379537953796,1.3139006374700273
167,19,2.5686900958466454,1.5093439342922892
167,20,2.63,1.6438086942863428
167,21,2.4937888198757765,1.3677272432622822
167,22,2.8358208955223883,1.6578340147675084
167,23,3.4635568513119535,1.8866214586374306
168,0,16.312328767123287,5.909666722475651
168,1,13.545205479452054,5.9541526993353875
168,2,10.71625344352617,5.745470015894673
168,3,8.29945054945055,4.93493753888531
168,4,8.392857142857142,5.050385640724033
168,5,6.506887052341598,3.276710376356523
168,6,7.676712328767123,3.2224538696066993
168,7,11.030219780219781,6.3046328635258435
168,8,8.33972602739726,4.441894078167094
168,9,6.991758241758242,3.2957837974393236
168,10,6.1401098901098905,2.6545114130260172
168,11,5.7845303867403315,2.8192027370306807
168,12,6.342541436464089,2.8114944428956976
168,13,6.279452054794521,2.6130988142848546
168,14,6.745205479452054,2.7642259958284603
168,15,7.372602739726028,2.991437426633725
168,16,7.33972602739726,3.213071675992067
168,17,8.523287671232877,3.340992505194402
168,18,9.64109589041096,3.762153770585012
168,19,9.90958904109589,4.032156608883252
168,20,10.128767123287671,3.920553036652084
168,21,11.147945205479452,4.011662585548045
168,22,13.131506849315068,4.462200114968444
168,23,15.986301369863014,5.415416411406116
169,0,4.5,2.543076181956897
169,1,3.7914285714285714,2.0549571665125757
169,2,2.915360501567398,1.921996745347606
169,3,2.5152542372881355,1.7060131308083435
169,4,2.7662337662337664,2.0650408196617227
169,5,2.3220338983050848,1.4758910368277514
169,6,1.8854961832061068,1.0908271063039474
169,7,1.9191176470588236,1.1105342423587263
169,8,2.2465753424657535,1.3058769819161782
169,9,2.130281690140845,1.1028065344954008
169,10,2.030821917808219,1.0915523841543342
169,11,1.9624573378839592,1.0640241376342132
169,12,1.9739776951672863,1.0236345908672886
169,13,1.917857142857143,1.1057210532584825
169,14,1.9338235294117647,1.0070028298721523
169,15,2.1476510067114094,1.127410781265102
169,16,2.0206896551724136,1.1674297650368517
169,17,2.196774193548387,1.3133577785006083
169,18,2.5316455696202533,1.580318979559162
169,19,2.7687687687687688,1.543735099625857
169,20,2.9212827988338192,1.6427001694440646
169,21,3.1524926686217007,1.6733819060879562
169,22,3.531609195402299,1.9714477037346776
169,23,4.2555555555555555,2.2642239281716323
170,0,264.3917808219178,132.66763162772625
170,1,192.6904109589041,150.8715888061651
170,2,131.9972602739726,130.9443195699535
170,3,89.54520547945205,93.96826247169531
170,4,57.038356164383565,44.499458664866985
170,5,65.15068493150685,17.66388818913184
170,6,185.35890410958905,85.04778849838515
170,7,340.1890410958904,169.34748686692674
170,8,445.92328767123286,206.78228086920123
170,9,477.58469945355193,189.71851444747304
170,10,455.3095890410959,130.813368612683
170,11,451.3743169398907,99.15013824456182
170,12,476.1748633879781,96.13305289841948
170,13,475.9972602739726,88.8812795846524
170,14,486.08493150684933,97.36281370265007
170,15,478.9123287671233,81.33513619925249
170,16,450.627397260274,67.76027001409422
170,17,488.24931506849316,87.433716060796
170,18,546.6958904109589,114.29188634921856
170,19,527.6109589041096,109.0391445509714
170,20,521.2684931506849,111.92216299967286
170,21,515.3306010928961,125.63311444268669
170,22,481.6767123287671,121.41496201107394
170,23,380.0327868852459,127.80341932267753
171,0,2.962962962962963,1.6006534613300822
171,1,2.2885906040268456,1.3696828112916442
171,2,1.8658536585365855,1.2063998909416853
171,3,1.689119170984456,1.013829246437803
171,4,1.9123711340206186,1.2034284126807928
171,5,1.4553191489361703,0.8276236475489197
171,6,1.3818181818181818,0.7111715452270125
171,7,1.433673469387755,0.7307802472385633
171,8,1.7706093189964158,0.9658168280685892
171,9,1.8410852713178294,1.0067563511978275
171,10,1.7840909090909092,1.0145203999399064
171,11,1.7813620071684588,0.9323581197391051
171,12,1.8388278388278387,1.0377230888932512
171,13,2.0134680134680134,1.1149265639768577
171,14,2.0294117647058822,1.1113944779562428
171,15,2.3790849673202614,1.342894041192989
171,16,2.3701298701298703,1.2370570240690921
171,17,2.48125,1.457751413977355
171,18,2.523219814241486,1.3404549280988751
171,19,2.495268138801262,1.4875462998944788
171,20,2.723529411764706,1.41422583208876
171,21,2.9672619047619047,1.6774535435899947
171,22,3.134502923976608,1.6262264629469902
171,23,3.1563421828908553,1.7831508117586956
172,0,1.1343283582089552,0.3851612172513432
172,1,1.1228070175438596,0.331133089266261
172,2,1.1,0.30304576336566325
172,3,1.0833333333333333,0.280305955290694
172,4,1.125,0.4212117695871159
172,5,1.0,0.0
172,6,1.0,0.0
172,7,1.0833333333333333,0.28867513459481287
172,8,1.0344827586206897,0.18569533817705186
172,9,1.0909090909090908,0.2942449431682499
172,10,1.0454545454545454,0.21320071635561055
172,11,1.1785714285714286,0.4755948656056709
172,12,1.0740740740740742,0.3849001794597505
172,13,1.0357142857142858,0.18898223650461374
172,14,1.0285714285714285,0.1690308509457033
172,15,1.0625,0.24593468841898236
172,16,1.0,0.0
172,17,1.1111111111111112,0.3178208630818641
172,18,1.1176470588235294,0.40933840799980475
172,19,1.0576923076923077,0.23543547789870936
172,20,1.2517482517482517,0.5100197658214947
172,21,1.2459016393442623,0.5192409496553051
172,22,1.1818181818181819,0.4281744192888376
172,23,1.2127659574468086,0.4368100501406901
173,0,7.427397260273972,3.5623666458161263
173,1,8.61917808219178,4.103759249996992
173,2,7.933701657458563,4.416792696960056
173,3,6.338842975206612,4.231988911765748
173,4,7.091922005571031,5.10174867978277
173,5,3.7439759036144578,2.745629843603886
173,6,2.498233215547703,1.7163679247815888
173,7,2.3255813953488373,1.570661244249073
173,8,2.281456953642384,1.3822271966134212
173,9,2.4149659863945576,1.4445072493339641
173,10,2.633116883116883,1.4877810771498297
173,11,2.055363321799308,1.3005263182052424
173,12,1.9922178988326849,1.1825297891954478
173,13,1.9054054054054055,1.1128697844416593
173,14,2.1151315789473686,1.1758999007948114
173,15,2.26875,1.2328923355150634
173,16,2.3207547169811322,1.242368526158163
173,17,2.5634674922600618,1.3086536113735685
173,18,2.7492354740061162,1.5343083700623075
173,19,2.5748502994011977,1.457741828577233
173,20,2.646875,1.5385300917629752
173,21,3.2827380952380953,1.9926281160349717
173,22,3.6045845272206303,1.9427382209853046
173,23,5.252054794520548,2.48225070619748
174,0,2.7838709677419353,1.6453517490551384
174,1,2.2867132867132867,1.4683676465985045
174,2,1.8235294117647058,1.17898064794382
174,3,1.7830188679245282,1.1561065316131223
