PULocationID,puhour,mean_hour,sd_hour
70,5,2.5283582089552237,1.377188619636636
70,6,2.4153846153846152,1.308711406712297
70,7,2.6932153392330385,1.343507723754382
70,8,2.6608187134502925,1.520779791833766
70,9,3.0933734939759034,1.829685907113862
70,10,2.6855345911949686,1.5631334896196978
70,11,2.4983164983164983,1.488978833650085
70,12,2.520979020979021,1.516429469642568
70,13,2.419795221843003,1.500416823037453
70,14,2.4856230031948883,1.4166877489167107
70,15,2.3192182410423454,1.3870510077018905
70,16,2.2006472491909386,1.378828637241463
70,17,2.240802675585284,1.3469605448024684
70,18,2.191011235955056,1.3506590245599213
70,19,1.8834586466165413,1.2183924113744162
70,20,1.9170124481327802,1.2116453155431797
70,21,1.8868778280542986,1.1873805120772007
70,22,1.8093220338983051,1.0727167568998435
70,23,1.8897338403041826,1.19445647252903
71,0,1.273972602739726,1.0036084059892574
71,1,1.1818181818181819,0.44579311463624294
71,2,1.2058823529411764,0.47859717766303556
71,3,1.1616161616161615,0.39659444939025207
71,4,1.2424242424242424,0.5730496486470182
71,5,1.3243243243243243,0.6304756461249579
71,6,1.6363636363636365,0.9284509828221741
71,7,1.8115183246073299,1.1126418530162763
71,8,1.6045454545454545,0.840187668059436
71,9,1.6682692307692308,0.9065264622069955
71,10,1.4739884393063585,0.7591800502534181
71,11,1.5161290322580645,0.8012578624120356
71,12,1.3741496598639455,0.6642627425553412
71,13,1.3333333333333333,0.6414501799308605
71,14,1.3860759493670887,0.7715043089014808
71,15,1.2109375,0.4803598347761205
71,16,1.2222222222222223,0.4687486995404349
71,17,1.1512605042016806,0.4041868896091845
71,18,1.4274193548387097,0.8758121628882506
71,19,1.2191780821917808,0.5335045387307131
71,20,1.2588235294117647,0.675294312847062
71,21,1.4015151515151516,0.7295282223804608
71,22,1.7912087912087913,1.7733614253193692
71,23,1.8214285714285714,1.9273598540191401
72,0,1.109375,0.3145764348029479
72,1,1.0980392156862746,0.30032661958503204
72,2,1.1538461538461537,0.36551776819519555
72,3,1.1219512195121952,0.5096627292249019
72,4,1.1219512195121952,0.3996950056742961
72,5,1.169811320754717,0.4247508650896776
72,6,1.455621301775148,0.7234061287842266
72,7,2.052132701421801,1.3064428992394364
72,8,1.8821138211382114,1.0834210759479421
72,9,1.7880184331797235,1.0143617951749249
72,10,1.568421052631579,0.8807480175702427
72,11,1.3597560975609757,0.7254124709639863
72,12,1.3860759493670887,0.7202678513125818
72,13,1.5324675324675325,0.7246259451447193
72,14,1.4817518248175183,0.7774599458287024
72,15,1.3771929824561404,0.7212372711987696
72,16,1.25,0.48122650318578786
72,17,1.1428571428571428,0.3847345241133819
72,18,1.2478632478632479,0.5398911593055187
72,19,1.2735042735042734,0.5666588650838628
72,20,1.134020618556701,0.3716199329563024
72,21,1.2830188679245282,0.5649225312441322
72,22,1.3388429752066116,0.7018276023861375
72,23,1.1782178217821782,0.43349831842719755
73,0,1.0,0.0
73,1,1.0,0.0
73,2,1.0,0.0
73,3,1.0,0.0
73,4,1.0,0.0
73,5,1.0909090909090908,0.30151134457776363
73,6,1.0,0.0
73,7,1.088235294117647,0.2879022412812366
73,8,1.1025641025641026,0.383534242955656
73,9,1.04,0.2
73,10,1.096774193548387,0.3005371535187643
73,11,1.09375,0.39015092199748014
73,12,1.05,0.22360679774997896
73,13,1.0,0.0
73,14,1.032258064516129,0.1796053020267749
73,15,1.0,0.0
73,16,1.0,0.0
73,17,1.0,0.0
73,18,1.1111111111111112,0.3333333333333333
73,19,1.0,0.0
73,20,1.0,0.0
73,21,1.1666666666666667,0.38924947208076155
73,22,1.0,0.0
73,23,1.0,0.0
74,0,35.2,17.059559532079703
74,1,25.517808219178082,12.34966011973646
74,2,18.74175824175824,10.29157901164647
74,3,15.219178082191782,8.67395776324967
74,4,19.024657534246575,8.275605964034021
74,5,25.353424657534248,7.3375086759179045
74,6,45.25479452054795,12.712296559534483
74,7,81.72328767123288,36.566177101836104
74,8,74.23013698630137,27.597015112382195
74,9,56.10958904109589,17.8090926614484
74,10,47.46027397260274,21.23939127383303
74,11,45.846575342465755,17.04014395762674
74,12,48.44931506849315,16.90619825285226
74,13,53.03013698630137,17.379622753935
74,14,55.63013698630137,16.86721480923106
74,15,56.90684931506849,16.046364217677244
74,16,55.95068493150685,15.424141945319368
74,17,64.98356164383561,20.047190300094307
74,18,63.76438356164383,21.592869764985878
74,19,52.131506849315066,17.370532682972048
74,20,46.9013698630137,15.66549800640406
74,21,43.97808219178082,17.079792109674802
74,22,44.57534246575342,18.938098852257838
74,23,42.75890410958904,25.427919217246263
75,0,37.43287671232877,15.404402599550693
75,1,25.934246575342467,12.865152471923786
75,2,17.785714285714285,10.930444469132903
75,3,14.32876712328767,7.326856353531833
75,4,20.846575342465755,6.281275203695118
75,5,38.827397260273976,9.32238915920735
75,6,72.66027397260274,18.457247450289458
75,7,127.43835616438356,44.51502595474837
75,8,134.5945205479452,39.383015982972886
75,9,112.26849315068493,22.66076192375106
75,10,109.46575342465754,27.194396942181378
75,11,111.44657534246575,21.452746962813162
75,12,114.08196721311475,22.618912015766902
75,13,114.2931506849315,22.21347680708942
75,14,122.45753424657535,25.885557079806652
75,15,123.86301369863014,26.946281048063774
75,16,109.35068493150685,23.54170442124046
75,17,122.94246575342466,33.337097434118775
75,18,114.83835616438355,30.933527767578088
75,19,96.35890410958905,23.05750000516172
75,20,77.14520547945206,19.435671867995957
75,21,65.36164383561643,18.52443167060603
75,22,60.08743169398907,19.053436189989615
75,23,53.950819672131146,18.763204647430705
76,0,1.290909090909091,0.6258272257023967
76,1,1.3113207547169812,0.5914181108580069
76,2,1.2777777777777777,0.5096870683745386
76,3,1.2361111111111112,0.42767157188189525
76,4,1.25,0.5978934984711062
76,5,1.7743362831858407,0.9876822485945519
76,6,2.206642066420664,1.5616089094981058
76,7,2.7905405405405403,1.823586997467887
76,8,2.672661870503597,1.6857999314039012
76,9,2.807570977917981,1.8583218828881283
76,10,2.6236559139784945,1.6873245935671728
76,11,1.988235294117647,1.2469880340312562
76,12,2.090909090909091,1.2985173029833628
76,13,2.2481203007518795,1.4966932862214246
76,14,2.2192307692307693,1.3478194117229378
76,15,1.8395061728395061,1.151249304772254
76,16,1.7169811320754718,0.9952943024339486
76,17,1.4619289340101522,0.8298157743822744
76,18,1.6700507614213198,0.9409973527158803
76,19,1.550561797752809,0.850539688489717
76,20,1.5093167701863355,0.8449705055677997
76,21,1.5611111111111111,0.8532808119311788
76,22,1.4085365853658536,0.7739154246704674
76,23,1.390625,0.7553939890812988
77,0,1.095890410958904,0.29647857153426016
77,1,1.0769230769230769,0.2699527623995085
77,2,1.0952380952380953,0.30079260375911915
77,3,1.0476190476190477,0.21821789023599236
77,4,1.125,0.3378319623460881
77,5,1.1355932203389831,0.3920603014247218
77,6,1.3162393162393162,0.596680077300897
77,7,1.2949640287769784,0.5953106290614223
77,8,1.3821138211382114,0.7522678848290119
77,9,1.5123456790123457,0.8932991008002471
77,10,1.3714285714285714,0.6646109520386996
77,11,1.2201834862385321,0.4379624152049785
77,12,1.1046511627906976,0.3439928100288917
77,13,1.2831858407079646,0.5423004331528092
77,14,1.1868131868131868,0.4193139346887673
77,15,1.2352941176470589,0.5216977754601848
77,16,1.1206896551724137,0.37825018207792616
77,17,1.0681818181818181,0.25497170592935264
77,18,1.0980392156862746,0.30032661958503204
77,19,1.087719298245614,0.28540083056153326
77,20,1.140625,0.35038244411336755
77,21,1.1333333333333333,0.38911750073535767
77,22,1.2461538461538462,0.4687339740850225
77,23,1.146341463414634,0.42195826865675334
78,0,1.1041666666666667,0.3087092781885836
78,1,1.1304347826086956,0.40048280041713613
78,2,1.0810810810810811,0.2767247306920301
78,3,1.14,0.4045657788144657
78,4,1.163265306122449,0.4720054190856907
78,5,1.2439024390243902,0.5786526626090949
78,6,1.15625,0.4431496123741602
78,7,1.4661654135338347,0.7542693854084302
78,8,1.25,0.5844681800022259
78,9,1.3360655737704918,0.6632085263200047
78,10,1.2159090909090908,0.5349586649917345
78,11,1.15,0.7308742813848859
78,12,1.1466666666666667,0.5118417548246548
78,13,1.1325301204819278,0.5125518257519845
78,14,1.1518987341772151,0.5332197217517782
78,15,1.2777777777777777,0.6088649365035129
78,16,1.1979166666666667,0.4728367174866062
78,17,1.1142857142857143,0.3484660262185848
78,18,1.1111111111111112,0.3535533905932738
78,19,1.1506849315068493,0.39690584094384723
78,20,1.1694915254237288,0.3784060204413424
78,21,1.1228070175438596,0.38126553544911884
78,22,1.1973684210526316,0.49043482318191245
78,23,1.04,0.19794866372215744
79,0,535.9041095890411,389.070820567581
79,1,494.44931506849315,486.9373628748779
79,2,405.0192307692308,445.9647321581419
79,3,287.05479452054794,321.2868566282463
79,4,171.07397260273973,146.39472272828542
79,5,84.93424657534247,28.521267460903566
79,6,131.9013698630137,41.75281951771351
79,7,189.15890410958903,71.14562498734324
79,8,216.76164383561644,70.12826284771094
79,9,250.21857923497268,59.40615976689502
79,10,228.1041095890411,43.66279515636943
79,11,216.36438356164385,61.54259083127801
79,12,230.62191780821917,75.71918596158791
79,13,247.75342465753425,84.07178722493981
79,14,254.86849315068494,78.20274593404162
79,15,255.4082191780822,81.91989144022472
79,16,239.1041095890411,84.485417882101
79,17,285.2082191780822,91.98217360950899
79,18,360.3835616438356,104.47774753045783
79,19,406.04383561643834,125.79395435505077
79,20,443.84109589041094,123.50389039965768
79,21,537.1424657534246,150.64212915489787
79,22,595.3698630136986,210.06438748979963
79,23,574.0655737704918,294.6736501145999
80,0,14.87087912087912,10.032582088238739
80,1,13.131868131868131,11.599571371589619
80,2,11.225988700564972,11.267029403053717
80,3,10.392655367231638,11.389874349098731
80,4,8.98860398860399,9.864793737030464
80,5,4.299295774647887,4.5167766811211605
80,6,2.6023622047244093,1.8488737974459144
80,7,2.0040650406504064,1.32325500798622
80,8,1.9962406015037595,1.180016374369127
80,9,1.883817427385892,1.16680991019461
80,10,1.9709543568464731,1.3083015078367917
80,11,1.8739837398373984,1.1660039834968174
80,12,2.18,1.4352140458585678
80,13,2.2427536231884058,1.5024047478460858
80,14,2.1201413427561837,1.3525851192343044
80,15,2.1074074074074076,1.4114312717554347
80,16,2.074733096085409,1.2865105143401978
80,17,2.3248175182481754,1.4526611186208545
80,18,2.9261538461538463,1.9358761154275859
80,19,3.773529411764706,2.9845036174865345
80,20,4.242937853107344,2.6946107922863107
80,21,4.880222841225627,2.680286809349081
80,22,8.471232876712328,4.48898160983331
80,23,13.956164383561644,7.495657832807618
81,0,1.2083333333333333,0.41485111699905347
81,1,1.0,0.0
81,2,1.0,0.0
81,3,1.0,0.0
81,4,1.0833333333333333,0.28867513459481287
81,5,1.0434782608695652,0.20618457094236223
81,6,1.2247191011235956,0.47080224059007764
81,7,1.4817073170731707,0.8824989683555363
81,8,1.4488188976377954,0.7422473533858499
81,9,1.2475247524752475,0.5367669996201221
81,10,1.3831775700934579,0.8085026903151714
81,11,1.16,0.4361998054450165
81,12,1.2173913043478262,0.4811006137093456
81,13,1.2891566265060241,0.48212235270089543
81,14,1.0769230769230769,0.26854307776478736
81,15,1.1126760563380282,0.3605272240423099
81,16,1.1690140845070423,0.41355308841991484
81,17,1.1166666666666667,0.32373177151309335
81,18,1.1372549019607843,0.34754037711536506
81,19,1.1694915254237288,0.4215137897233533
81,20,1.06,0.2398979374820952
81,21,1.1914893617021276,0.44907140287972724
81,22,1.2,0.40509574683346666
81,23,1.0869565217391304,0.2881040655200304
82,0,4.1908831908831905,2.5163527042191305
82,1,4.96358543417367,3.055905413305219
82,2,5.2100840336134455,3.127103201226458
82,3,5.362606232294618,3.3775606457218847
82,4,7.032967032967033,5.295042745232687
82,5,4.170868347338936,2.765445405137961
82,6,5.581267217630854,3.4952029545637053
82,7,5.664819944598338,3.24313086610951
82,8,4.132022471910112,2.9989645836757526
82,9,3.712166172106825,2.6687566876766673
82,10,3.121019108280255,2.4698833087292074
82,11,2.486842105263158,1.632939975959307
82,12,2.2696245733788394,1.3494032911379044
82,13,2.486842105263158,1.4735818471111426
82,14,2.7794561933534743,1.7862270225549337
82,15,3.0925373134328358,2.1723158420486453
82,16,3.2753623188405796,1.7461257610996985
82,17,2.457516339869281,1.5991265160975325
82,18,2.024822695035461,1.24109101517691
82,19,2.1564885496183206,1.4965912346473154
82,20,2.156716417910448,1.5353730657775684
82,21,2.3454545454545452,1.5686037054033681
82,22,2.3076923076923075,1.4280181833062846
82,23,2.8919753086419755,1.7606105890989268
83,0,2.0662020905923346,1.2512122237840642
83,1,2.2027027027027026,1.3452210930850017
83,2,2.1946564885496183,1.8826415361343822
83,3,1.978448275862069,1.4607301758585263
83,4,2.424812030075188,2.0103470465451587
83,5,2.310344827586207,1.3249847062947504
83,6,2.675,1.483662333044584
83,7,2.4466019417475726,1.3984789186256523
83,8,2.262987012987013,1.4747583603184486
83,9,1.9880478087649402,1.2537370432850659
83,10,1.8590909090909091,1.221257339554074
83,11,1.7307692307692308,1.0516218826980799
83,12,1.6306306306306306,0.9458451934208087
83,13,1.4862385321100917,0.7512162660140572
83,14,1.6521739130434783,0.9534444864994238
83,15,1.6297872340425532,1.071765635980559
83,16,1.7385892116182573,1.033866368565006
83,17,1.5643153526970954,0.9292764031608928
83,18,1.6162790697674418,0.9448983317464059
83,19,1.3293413173652695,0.605627363386589
83,20,1.4628571428571429,0.8147652204973035
83,21,1.404040404040404,0.7393122324427143
83,22,1.49,0.8386996395773253
83,23,1.628440366972477,0.9028977153841667
84,0,1.0,
84,1,1.3333333333333333,0.5773502691896258
84,3,1.0,0.0
84,4,1.0,0.0
84,5,1.75,0.9574271077563381
84,9,1.0,
84,11,1.0,
84,12,1.25,0.5
84,13,1.5,0.7071067811865476
84,14,1.0,0.0
84,15,1.0,0.0
84,16,1.5,0.7071067811865476
84,17,1.0,0.0
84,19,1.0,
84,20,1.0,0.0
84,21,1.0,
84,22,1.0,0.0
85,0,1.185483870967742,0.4662065469866188
85,1,1.2647058823529411,0.612194083446287
85,2,1.2475247524752475,0.5900159420568127
85,3,1.2461538461538462,0.5598763599773957
85,4,1.2394366197183098,0.5967720007888718
85,5,1.1818181818181819,0.42817441928883754
85,6,1.2913907284768211,0.5488096691751454
85,7,1.6875,0.9584735510785652
85,8,1.4356435643564356,0.7111876631537264
85,9,1.3426573426573427,0.7229136576431333
85,10,1.248062015503876,0.5998829020100765
85,11,1.3333333333333333,0.7062065812274456
85,12,1.4,0.7147897381383559
85,13,1.2882882882882882,0.5622582290498878
85,14,1.4661016949152543,0.7123117941841585
85,15,1.2882882882882882,0.5458502523151363
85,16,1.2234042553191489,0.6073785611468662
85,17,1.2025316455696202,0.43499916992090093
85,18,1.2560975609756098,0.4664278650845284
85,19,1.0888888888888888,0.2861776161146145
85,20,1.1927710843373494,0.45419001410179144
85,21,1.2386363636363635,0.4793270709665139
85,22,1.4173913043478261,0.8163097182222403
85,23,1.4054054054054055,0.8132804322157648
86,0,1.1428571428571428,0.3631365196012814
86,1,1.125,0.35355339059327373
86,2,1.0,0.0
86,3,1.0,0.0
86,4,1.4285714285714286,0.5345224838248488
86,5,1.2105263157894737,0.5353033790313108
86,6,1.0666666666666667,0.33028912953790823
86,7,1.1923076923076923,0.3979585917202716
86,8,1.125,0.3927535094037176
86,9,1.0888888888888888,0.28779903201415186
86,10,1.2,0.5235208439728777
86,11,1.0975609756097562,0.37449152518985573
86,12,1.0256410256410255,0.1601281538050871
86,13,1.1395348837209303,0.41296808067805274
86,14,1.2,0.531368931324057
86,15,1.2,0.40824829046386296
86,16,1.0869565217391304,0.4170288281141495
86,17,1.1071428571428572,0.314970394174356
86,18,1.0294117647058822,0.17149858514250885
86,19,1.0952380952380953,0.30079260375911915
86,20,1.0833333333333333,0.280305955290694
86,21,1.0,0.0
86,22,1.04,0.2
86,23,1.0,0.0
87,0,66.24931506849315,36.47377171175513
87,1,36.912328767123284,25.62800207665564
87,2,20.571428571428573,16.13690932556978
87,3,13.063186813186814,10.788416743051503
87,4,13.942465753424658,6.53347083532973
87,5,22.53972602739726,7.929752357558546
87,6,51.43013698630137,23.193018825369204
87,7,73.13698630136986,32.20824883613622
87,8,103.02465753424657,41.06644234699407
87,9,93.67945205479452,25.43832748420062
87,10,89.16712328767123,16.85481030560875
87,11,95.57103825136612,19.906607494316535
87,12,103.1972602739726,20.265802222612056
87,13,107.30684931506849,19.325695534781048
87,14,108.33150684931506,22.000679789149824
87,15,106.18630136986302,19.623610156346555
87,16,105.65205479452055,18.555441943302643
87,17,131.70491803278688,27.378130015469427
87,18,154.29041095890412,39.21766591582924
87,19,145.0904109589041,42.254917668105115
87,20,136.56164383561645,41.60766066317367
87,21,129.5041095890411,47.49757783979409
87,22,122.64383561643835,53.469301519917465
87,23,95.34794520547945,43.49165673932249
88,0,36.320547945205476,18.768507048824855
88,1,23.81917808219178,15.736678105119065
88,2,14.423076923076923,12.462046641078851
88,3,8.383333333333333,8.406308150019955
88,4,6.539944903581267,4.2835193612849425
88,5,9.608219178082193,3.5078308560229
88,6,16.912328767123288,7.50223309622387
88,7,23.915068493150685,10.826093722287707
88,8,37.06849315068493,17.491857420522003
88,9,35.484931506849314,12.964783992225865
88,10,39.20821917808219,11.121478988735443
88,11,49.95068493150685,13.974969021252413
88,12,58.48219178082192,14.559005959321482
88,13,62.53150684931507,16.107203329467033
88,14,67.71780821917808,18.31020359314609
88,15,66.30410958904109,17.080067091674113
88,16,64.25205479452055,14.929579290763261
88,17,77.14520547945206,22.548318332898532
88,18,86.41095890410959,29.280772118170283
88,19,78.94246575342466,27.6982262186877
88,20,71.46849315068494,27.487504037610844
88,21,68.15342465753425,28.672717831675545
88,22,61.21095890410959,26.654317226768903
88,23,50.12568306010929,22.67411888785031
89,0,1.8320895522388059,1.0303339879775981
89,1,1.8875,1.2408029860574987
89,2,1.6633663366336633,0.9952846811204722
89,3,1.5950920245398772,0.9070236008323397
89,4,1.6460176991150441,0.9373281553417991
89,5,1.8403041825095057,1.0361643442722868
89,6,2.5880281690140845,1.737956331792556
89,7,3.6404833836858006,2.2348598509774478
89,8,3.301492537313433,2.1890782612611592
89,9,2.6334405144694535,1.70408637772279
89,10,2.4280575539568345,1.728985377933775
89,11,2.109433962264151,1.1931407736140682
89,12,1.9020408163265305,1.1867592246717922
89,13,2.016,1.1786862198309085
89,14,2.206642066420664,1.3722488224328364
89,15,1.8122448979591836,1.038921385234332
89,16,1.719626168224299,1.0507711679462501
89,17,1.7405857740585775,1.1448025002902127
89,18,1.6650717703349283,1.0343964793806213
89,19,1.6069868995633187,0.9792335459669078
89,20,1.6415094339622642,0.9557873531102798
89,21,1.6622222222222223,0.9022018920220982
89,22,1.8091286307053942,1.0630536146177518
89,23,1.9382239382239381,1.393522644419534
90,0,165.53150684931506,99.51407884920947
90,1,126.8027397260274,95.02304227871181
90,2,96.82142857142857,79.17865896451596
90,3,69.4904109589041,59.8099833731325
90,4,54.52602739726027,35.45477705920499
90,5,57.986301369863014,12.556786561659818
90,6,107.53150684931506,40.43801686393638
90,7,172.0246575342466,74.54581853239901
90,8,206.95068493150686,73.0084879968386
90,9,233.11780821917807,58.72463058156384
90,10,222.86885245901638,40.15516838117652
90,11,229.0109589041096,45.05076367991904
90,12,247.6904109589041,49.24724615601902
90,13,256.4931506849315,49.59980594378664
90,14,264.41256830601094,47.14293922017635
90,15,265.3123287671233,47.11251421793969
90,16,250.86575342465753,42.81433280083657
90,17,280.9506849315068,44.913136931582365
90,18,327.8082191780822,62.85699309234549
90,19,333.9835616438356,76.1801274411521
90,20,306.372602739726,78.53170644814541
90,21,293.43169398907105,82.95461364050723
90,22,264.013698630137,79.91590586131278
90,23,219.13934426229508,90.75231826077953
91,0,1.1875,0.43186564636231084
91,1,1.1428571428571428,0.401296599834787
91,2,1.1111111111111112,0.3178208630818641
91,3,1.0,0.0
91,4,1.15,0.4351941398892446
91,5,1.2043010752688172,0.4791101304126731
91,6,1.5123456790123457,0.9002253294253484
91,7,2.148550724637681,1.3306313201427842
91,8,2.16078431372549,1.2742264028567385
91,9,1.8272727272727274,1.109190258838866
91,10,1.7945205479452055,1.0399219815865297
91,11,1.6534090909090908,0.9617185645512919
91,12,1.4972375690607735,0.7718974413185067
91,13,1.5290697674418605,0.8123845888803147
91,14,1.502857142857143,0.8226274538030022
91,15,1.3725490196078431,0.677479393172497
91,16,1.2100840336134453,0.5187002919591499
91,17,1.3759398496240602,0.6105326010628614
91,18,1.2574257425742574,0.5595259662702823
91,19,1.1914893617021276,0.42189015909028094
91,20,1.4430379746835442,1.009529408558544
91,21,1.2875,0.6202031108710896
91,22,1.2318840579710144,0.7697388314959188
91,23,1.1505376344086022,0.4649973482659263
92,0,1.194915254237288,0.4577625737796325
92,1,1.3063063063063063,0.6294700916108693
92,2,1.202247191011236,0.40395137198618347
92,3,1.2173913043478262,0.4647127662205869
92,4,1.3265306122448979,0.743015730211608
92,5,1.2475247524752475,0.6067279554142763
92,6,1.407216494845361,0.700961208698147
92,7,1.4364640883977902,0.7091439950021692
92,8,1.632034632034632,0.8228342950170935
92,9,1.6682027649769586,0.8978126688377998
92,10,1.4245810055865922,0.6522727921410815
92,11,1.4759358288770053,0.8251481171370182
92,12,1.5027932960893855,0.7523319676962598
92,13,1.532994923857868,0.8542675971410372
92,14,1.4396135265700483,0.7974326799419775
92,15,1.702970297029703,0.9879327071917473
92,16,1.4932432432432432,0.9511655694095671
92,17,1.3307692307692307,0.575850722722364
92,18,1.3503649635036497,0.6369878666763044
92,19,1.280373831775701,0.6412604410619979
92,20,1.2962962962962963,0.534059733773752
92,21,1.2352941176470589,0.448903407287098
92,22,1.3409090909090908,0.7186665499333194
92,23,1.1967213114754098,0.47480912671808945
93,0,2.769230769230769,5.775782835223927
93,1,2.4,6.67968426036604
93,2,2.1954022988505746,6.90102634843942
93,3,1.3454545454545455,1.158194345269455
93,4,1.2142857142857142,0.5354899461256546
93,5,1.394904458598726,0.6071999816669988
93,6,1.6506550218340612,0.9506516734074067
93,7,1.6491935483870968,0.9231170543276713
93,8,1.806083650190114,1.0931959347502915
93,9,1.744,0.9686159545815255
93,10,1.7325102880658436,1.1200892244645013
93,11,1.9708333333333334,1.2754453374904315
93,12,2.143911439114391,1.4055280461179773
93,13,2.2210884353741496,1.5263658368557684
93,14,2.362776025236593,1.5703752243480464
93,15,2.6206896551724137,1.6814783180882305
93,16,5.88,3.1372427804698684
93,17,2.652027027027027,2.5980167036582733
93,18,2.4618055555555554,3.3711110571989513
93,19,2.418181818181818,2.710421285236639
93,20,2.2386363636363638,1.9999675939303405
93,21,2.3263157894736843,1.9864440516532051
93,22,2.8254545454545457,3.6923781321441824
93,23,2.7632508833922262,4.41834417862687
94,0,1.1428571428571428,0.42996970774675736
94,1,1.131578947368421,0.4140147948511246
94,2,1.1,0.30512857662936466
94,3,1.121212121212121,0.33143398263980844
94,4,1.0476190476190477,0.2182178902359924
94,5,1.0714285714285714,0.25987009741882106
94,6,1.0606060606060606,0.24230584229877994
94,7,1.2615384615384615,0.5667043728028276
94,8,1.25,0.5909368402852788
94,9,1.0606060606060606,0.2423058422987799
94,10,1.175,0.549475274168981
94,11,1.108695652173913,0.3146963876899777
94,12,1.0714285714285714,0.26066118021500656
94,13,1.1,0.36421567954234174
94,14,1.2127659574468086,0.46326676570547937
94,15,1.1578947368421053,0.3695370214766319
94,16,1.0588235294117647,0.34299717028501764
94,17,1.1764705882352942,0.7164977208318385
94,18,1.1395348837209303,0.5155392622264672
94,19,1.0357142857142858,0.1889822365046136
94,20,1.0277777777777777,0.16666666666666666
94,21,1.125,0.3360107525161235
94,22,1.175,0.44649633185388465
94,23,1.1388888888888888,0.4244510927759877
95,0,2.1758620689655173,1.820710377431582
95,1,2.03886925795053,1.2584078060192398
95,2,1.5224719101123596,0.9869490520841947
95,3,1.4701492537313432,0.8644203456344646
95,4,1.3836477987421383,0.7008019108187057
95,5,2.4548494983277593,1.3463104793484444
95,6,3.1552238805970148,2.4371920860077214
95,7,4.755681818181818,2.660778026205813
95,8,3.8005698005698005,2.10851327855156
95,9,2.6624605678233437,1.5659381472066163
95,10,2.4880546075085324,1.6502471702854709
95,11,2.3698630136986303,1.2790336699776872
95,12,2.2093862815884475,1.247977487934311
95,13,2.491349480968858,1.6543591131781614
95,14,2.676375404530744,2.0525859050414716
95,15,2.6867088607594938,1.7781604345058046
95,16,2.672025723472669,1.4329606434887812
95,17,1.7874015748031495,0.9709611493336366
95,18,1.6764705882352942,0.9415138077511929
95,19,1.786008230452675,1.1297487982022454
95,20,1.7662337662337662,1.1484897898064512
95,21,1.6974789915966386,0.9639460202399985
95,22,2.116981132075472,1.8333749150645937
95,23,2.106463878326996,1.5811617762333947
96,0,1.0,0.0
96,1,1.125,0.35355339059327373
96,2,1.0,0.0
96,3,1.1428571428571428,0.3779644730092272
96,4,1.2857142857142858,0.7559289460184545
96,5,1.0,0.0
96,6,1.0666666666666667,0.2581988897471611
96,7,1.0,0.0
96,8,1.2857142857142858,0.6112498455021265
96,9,1.3333333333333333,0.8997354108424374
96,10,1.0909090909090908,0.30151134457776363
96,11,1.4444444444444444,1.0137937550497031
96,12,1.25,0.6831300510639732
96,13,1.4615384615384615,1.126601424298216
96,14,1.125,0.44842720314644063
96,15,1.0,0.0
96,16,1.0,0.0
96,17,1.3,0.6749485577105528
96,18,1.25,0.7071067811865476
96,19,1.25,0.8660254037844386
96,20,1.5714285714285714,1.511857892036909
96,21,1.0,0.0
96,22,1.1428571428571428,0.3631365196012814
96,23,1.0,0.0
97,0,17.6,12.0966347150177
97,1,9.997245179063361,8.2991374851687
97,2,6.114942528735632,5.090365624087258
97,3,4.571847507331379,3.5286598589559475
97,4,3.7217125382262997,2.744585210639659
97,5,3.4786324786324787,1.8280276206023207
97,6,7.505524861878453,3.599203109044528
97,7,9.005540166204986,4.214389674960061
97,8,10.863013698630137,4.698945019816936
97,9,9.490410958904109,4.007279241400691
97,10,6.980609418282548,4.027980009993974
97,11,6.592797783933518,3.943046366790751
97,12,7.630853994490358,3.9648087450343503
97,13,8.782369146005509,4.324479709558412
97,14,9.486263736263735,4.700076583011646
97,15,8.871232876712329,4.2912343395761905
97,16,8.79945054945055,4.234308218405576
97,17,10.29041095890411,4.564921324489684
97,18,13.70958904109589,6.45636589304963
97,19,14.89041095890411,7.574831162365345
97,20,14.612637362637363,6.397826307028718
97,21,18.5013698630137,8.406115205229744
97,22,23.23013698630137,11.383266648751047
97,23,26.208219178082192,15.439724644393308
98,0,1.0666666666666667,0.2581988897471611
98,1,1.0625,0.25
98,2,1.4,0.9660917830792958
98,3,1.0,0.0
98,4,1.0,0.0
98,5,1.0,0.0
98,6,1.1857142857142857,0.42708506917790956
98,7,1.3273809523809523,0.5633201811238109
98,8,1.164835164835165,0.4285307265979693
98,9,1.1566265060240963,0.397612622819558
98,10,1.0943396226415094,0.35432226440586684
98,11,1.069767441860465,0.25776963111323353
98,12,1.1454545454545455,0.4045199174779452
98,13,1.1428571428571428,0.4788771327498075
98,14,1.22,0.4623173950192375
98,15,1.1219512195121952,0.33129457822453967
98,16,1.0294117647058822,0.17149858514250885
98,17,1.0238095238095237,0.15430334996209188
98,18,1.0666666666666667,0.2537081317024624
98,19,1.0384615384615385,0.19611613513818402
98,20,1.1111111111111112,0.3202563076101743
98,21,1.1666666666666667,0.3834824944236852
98,22,1.1578947368421053,0.5014598571212789
98,23,1.0,0.0
99,1,1.0,
99,2,1.0,0.0
99,11,1.0,
99,12,1.5,0.7071067811865476
99,13,1.0,
99,15,1.0,0.0
99,16,2.0,
99,17,1.0,0.0
99,20,1.0,0.0
99,22,1.0,
100,0,180.51780821917808,60.62801219992924
100,1,120.6986301369863,55.04964915187647
100,2,79.20604395604396,45.6461279757948
100,3,52.463013698630135,36.36002630459295
